published_at,title,description,url,sentiment,sentiment_score
2021-12-31T10:17:06+00:00,Shoucheng : (1) CONNECTED TRANSACTION - ESTABLISHMENT OF PARTNERSHIP AND SUBSCRIPTION OF INTEREST IN THE PARTNERSHIP; AND (2) CONTINUING CONNECTED TRANSACTIONS - PROVISION OF EXECUTIVE PARTNERSHIP SERVICES,"(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of...https://www.marketscreener.com/quote/stock/SHOUCHENG-HOLDINGS-LIMITE-5774270/news/Shoucheng-1-CONNECTED-TRANSACTION-ESTABLISHMENT-OF-PARTNERSHIP-AND-SUBSCRIPTION-OF-INTEREST-IN-37445787/?utm_medium=RSS&utm_content=20211231",https://www.marketscreener.com/quote/stock/SHOUCHENG-HOLDINGS-LIMITE-5774270/news/Shoucheng-1-CONNECTED-TRANSACTION-ESTABLISHMENT-OF-PARTNERSHIP-AND-SUBSCRIPTION-OF-INTEREST-IN-37445787/?utm_medium=RSS&utm_content=20211231,neutral,0.9460551142692566
2021-12-31T10:01:00+00:00,Reliance New Energy Solar to Acquire Faradion Limited,"Mumbai: Reliance New Energy Solar Ltd (“RNESL”), a wholly owned subsidiary of Reliance Industries Ltd., has signed definitive agreements to acquire 100% shareholding in Faradion Limited (“Faradion”) for an enterprise value of GBP 100 Mn. In addition, RNESL will also invest GBP 25 Mn as growth capital to accelerate commercial roll out. &#160; Based out [&#8230;]",https://orissadiary.com/reliance-new-energy-solar-to-acquire-faradion-limited/,positive,0.8982712626457214
2021-12-31T09:57:17+00:00,Agricultural Bank of China : DEPARTURE OF DIRECTOR2021-12-31,"(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of...https://www.marketscreener.com/quote/stock/AGRICULTURAL-BANK-OF-CHIN-6354465/news/Agricultural-Bank-of-China-DEPARTURE-OF-DIRECTOR2021-12-31-37445746/?utm_medium=RSS&utm_content=20211231",https://www.marketscreener.com/quote/stock/AGRICULTURAL-BANK-OF-CHIN-6354465/news/Agricultural-Bank-of-China-DEPARTURE-OF-DIRECTOR2021-12-31-37445746/?utm_medium=RSS&utm_content=20211231,neutral,0.7058372497558594
2021-12-31T09:47:02+00:00,Agricultural Bank of China : LIST OF DIRECTORS AND THEIR ROLE AND FUNCTION2021-12-31,"(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or...https://www.marketscreener.com/quote/stock/AGRICULTURAL-BANK-OF-CHIN-6354465/news/Agricultural-Bank-of-China-LIST-OF-DIRECTORS-AND-THEIR-ROLE-AND-FUNCTION2021-12-31-37445716/?utm_medium=RSS&utm_content=20211231",https://www.marketscreener.com/quote/stock/AGRICULTURAL-BANK-OF-CHIN-6354465/news/Agricultural-Bank-of-China-LIST-OF-DIRECTORS-AND-THEIR-ROLE-AND-FUNCTION2021-12-31-37445716/?utm_medium=RSS&utm_content=20211231,neutral,0.8996150493621826
2022-01-01T18:27:01+00:00,"Reliance Industries : Disclosure under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 - Intimation of approval for proposed issuance of Senior Unsecured US$ Denominated Fixed Rate Notes","(marketscreener.com) January 1, 2022 BSE Limited National Stock Exchange of India Limited ...https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/Reliance-Industries-Disclosure-under-Regulation-30-of-the-Securities-and-Exchange-Board-of-India--37449633/?utm_medium=RSS&utm_content=20220101",https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/Reliance-Industries-Disclosure-under-Regulation-30-of-the-Securities-and-Exchange-Board-of-India--37449633/?utm_medium=RSS&utm_content=20220101,neutral,0.9430538415908812
2022-01-01T16:34:21+00:00,India's Reliance plans to raise up to $5 billion in U.S. debt,(marketscreener.com) India's Reliance Industries Ltd said it plans to raise up to $5 billion in dollar-denominated debt and use proceeds primarily to refinance its existing borrowings.https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/India-s-Reliance-plans-to-raise-up-to-5-billion-in-U-S-debt-37448900/?utm_medium=RSS&utm_content=20220101,https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/India-s-Reliance-plans-to-raise-up-to-5-billion-in-U-S-debt-37448900/?utm_medium=RSS&utm_content=20220101,neutral,0.6464983224868774
2022-01-01T16:07:02+00:00,China ZhengTong Auto Services : INSIDE INFORMATION UPDATE ON LEGAL PROCEEDINGS,"(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this joint announcement, make no representation as to its accuracy or completeness, and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the...https://www.marketscreener.com/quote/stock/CHINA-ZHENGTONG-AUTO-SERV-6978413/news/China-ZhengTong-Auto-Services-INSIDE-INFORMATION-UPDATE-ON-LEGAL-PROCEEDINGS-37448908/?utm_medium=RSS&utm_content=20220101",https://www.marketscreener.com/quote/stock/CHINA-ZHENGTONG-AUTO-SERV-6978413/news/China-ZhengTong-Auto-Services-INSIDE-INFORMATION-UPDATE-ON-LEGAL-PROCEEDINGS-37448908/?utm_medium=RSS&utm_content=20220101,neutral,0.9065408110618592
2022-01-01T15:31:56+00:00,Reliance to raise $5 bn via overseas bonds to retire existing borrowings,The bond sale is poised to become the single largest such borrowing by an Indian company,https://www.business-standard.com/article/companies/reliance-to-raise-5-bn-via-overseas-bonds-to-retire-existing-borrowings-122010100912_1.html,positive,0.8232405185699463
2022-01-01T15:28:49+00:00,India's Reliance plans to raise up to $5 bln in US$ debt,"(marketscreener.com) India's Reliance Industries Ltdsaid it plans to raise up to $5 billion in dollar-denominateddebt and use proceeds primarily to refinance its existingborrowings. The Mukesh Ambani-owned oil-to-telecoms conglomerate saidthat the proposal for fixed rate notes, which could be issued inone or more tranches, was approved by the board...https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/India-s-Reliance-plans-to-raise-up-to-5-bln-in-US-debt-37448900/?utm_medium=RSS&utm_content=20220101",https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/India-s-Reliance-plans-to-raise-up-to-5-bln-in-US-debt-37448900/?utm_medium=RSS&utm_content=20220101,neutral,0.7548398375511169
2022-01-01T12:00:36+00:00,"Reliance to raise up to $5 billion, to use it mainly for refinancing existing borrowings","The proceeds from the issuance of the notes will be utilised primarily for refinancing of existing borrowings, in accordance with the applicable law, the company said.",https://www.businesstoday.in/latest/corporate/story/reliance-to-raise-up-to-5-billion-to-use-it-mainly-for-refinancing-existing-borrowings-317570-2022-01-01?utm_source=rssfeed,neutral,0.8416945338249207
2022-01-18T21:43:39+00:00,Problem of homelessness in Traveller community highlighted at webinar,"While 22 per cent of Travellers in the southwest could be classified as homeless, more than 85 per cent were either homeless or in insecure and inadequate accommodation, a webinar heard on Tuesday. Hosted by the Cork and Kerry Regional Traveller Accommodation Working Group, an NGO, the webinar was told the findings were replicated across the State. The State played a “huge role” in this as local authorities regularly evicted Travellers into homelessness, while the the Department of Housing’s reliance on the private sector to provide social housing prevented Travellers exiting homelessness...",https://www.irishtimes.com/news/social-affairs/problem-of-homelessness-in-traveller-community-highlighted-at-webinar-1.4779927?localLinksEnabled=false,negative,0.7770038843154907
2022-01-18T21:11:03+00:00,First Trust Dynamic Europe Equity Income Fund Issues Notice Regarding January 2022 Distribution,"(marketscreener.com) The Board of Trustees of First Trust Dynamic Europe Equity Income Fund , CUSIP 33740D107, previously approved a managed distribution policy for the Fund in reliance on exemptive relief received from the Securities and Exchange Commission which permits the Fund to make periodic distributions of long-term capital gains as frequently as monthly...https://www.marketscreener.com/quote/stock/FIRST-TRUST-DYNAMIC-EUROP-111319116/news/First-Trust-Dynamic-Europe-Equity-Income-Fund-Issues-Notice-Regarding-January-2022-Distribution-37579267/?utm_medium=RSS&utm_content=20220118",https://www.marketscreener.com/quote/stock/FIRST-TRUST-DYNAMIC-EUROP-111319116/news/First-Trust-Dynamic-Europe-Equity-Income-Fund-Issues-Notice-Regarding-January-2022-Distribution-37579267/?utm_medium=RSS&utm_content=20220118,neutral,0.9235705733299256
2022-01-18T19:04:01+00:00,"2022 budget: Economists charge FG on revenue mobilisation policies, efforts","Tribune Online2022 budget: Economists charge FG on revenue mobilisation policies, effortsGiven the recurrent trend of budget deficits and unattainable performance indices, some economists have lent to the call for the Federal Government of Nigeria to seek viable means of shoring up revenue and reduce the country’s reliance on non-oil revenue sources or such non-oil revenue sources as excise duties, taxes, etc. They stated this in [&#8230;]2022 budget: Economists charge FG on revenue mobilisation policies, effortsTribune Online",https://tribuneonlineng.com/2022-budget-economists-charge-fg-on-revenue-mobilisation-policies-efforts/,neutral,0.7613407969474792
2022-01-18T16:30:44+00:00,Just Dial profit declines 61.2% in October-December quarter,"In the September 2021 quarter, Just Dial had allotted shares worth Rs 2,168.88 crore to Reliance Retail Ventures Ltd (RRVL). .",https://www.financialexpress.com/industry/just-dial-profit-declines-61-2-in-october-december-quarter/2409961/,negative,0.8890349268913269
2022-01-18T16:23:01+00:00,Reliance Jio Remains Largest Telecom Firm By Active User Base In November,Reliance Jio Remains Largest Telecom Firm By Active User Base In November,https://www.bloombergquint.com/business/reliance-jio-remains-largest-telecom-firm-by-active-user-base-in-november,neutral,0.7887764573097229
2022-01-18T16:05:09+00:00,Reliance Industries joins calls for India to tighten marketplace rules: Report,"At a closed-door govt meeting, Reliance told officials that India needed special regulations to ensure ""non-discriminatory"" treatment of sellers on marketplace websites, as per the report.",https://www.businesstoday.in/latest/corporate/story/reliance-industries-joins-calls-for-india-to-tighten-marketplace-rules-report-319529-2022-01-18?utm_source=rssfeed,neutral,0.7200523614883423
2022-01-18T15:15:11+00:00,"DPIIT meeting on E-comm Policy: Retailers, MSMEs seek level playing field; marketplaces list SME initiatives","Ease of Doing Business for MSMEs: Amazon, Flipkart, Reliance, Udaan, Pepperfry, Snapdeal, CAIT, FISME, Laghu Uydog Bharti, and others present in the meeting.",https://www.financialexpress.com/industry/sme/msme-eodb-dpiit-meeting-on-e-comm-policy-retailers-msmes-seek-level-playing-field-marketplaces-list-sme-initiatives/2409864/,neutral,0.8706347942352295
2022-01-18T15:06:41+00:00,"Reliance joins calls for India to tighten marketplace rules, sources say","Traditional retailers raised concerns during Tuesday's meeting, called by India's industry promotion department, and were supported by a senior Reliance executive.",https://www.financialexpress.com/industry/reliance-joins-calls-for-india-to-tighten-marketplace-rules-sources-say/2409857/,negative,0.5772838592529297
2022-01-18T14:54:15+00:00,Reliance joins calls for India to tighten marketplace rules -sources,"(marketscreener.com) Indian retailer Reliance hascalled for tighter regulation of marketplace e-commerceplatforms to ensure such websites treat all sellers equally,four sources told Reuters. While India's biggest retailer, with more than 12,000stores, expanded its e-commerce operations in recent years,Reliance still lags market leaders Amazon and...https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/Reliance-joins-calls-for-India-to-tighten-marketplace-rules-sources-37576788/?utm_medium=RSS&utm_content=20220118",https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/Reliance-joins-calls-for-India-to-tighten-marketplace-rules-sources-37576788/?utm_medium=RSS&utm_content=20220118,neutral,0.5086225271224976
2022-01-18T13:21:02+00:00,Research Shows the Move to Modern Multicloud Environments Has Broken Traditional Approaches to Infrastructure Monitoring,(marketscreener.com) Disparate tools and a reliance on manual processes lead IT teams to waste nearly half of their time &ldquo;keeping the lights on&rdquo; across their cloudshttps://www.marketscreener.com/quote/stock/DYNATRACE-INC-63216144/news/Research-Shows-the-Move-to-Modern-Multicloud-Environments-Has-Broken-Traditional-Approaches-to-Infra-37575338/?utm_medium=RSS&utm_content=20220118,https://www.marketscreener.com/quote/stock/DYNATRACE-INC-63216144/news/Research-Shows-the-Move-to-Modern-Multicloud-Environments-Has-Broken-Traditional-Approaches-to-Infra-37575338/?utm_medium=RSS&utm_content=20220118,negative,0.8638901710510254
2022-01-19T14:42:12+00:00,Shanghai Fosun Pharmaceutical : OVERSEAS REGULATORY ANNOUNCEMENT (H SHARES),"(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of...https://www.marketscreener.com/quote/stock/SHANGHAI-FOSUN-PHARMACEUT-6548924/news/Shanghai-Fosun-Pharmaceutical-OVERSEAS-REGULATORY-ANNOUNCEMENT-H-SHARES-37588146/?utm_medium=RSS&utm_content=20220119",https://www.marketscreener.com/quote/stock/SHANGHAI-FOSUN-PHARMACEUT-6548924/news/Shanghai-Fosun-Pharmaceutical-OVERSEAS-REGULATORY-ANNOUNCEMENT-H-SHARES-37588146/?utm_medium=RSS&utm_content=20220119,neutral,0.914773166179657
2022-01-19T14:30:53+00:00,Reliance Steel & Aluminum (NYSE:RS) Given New $180.00 Price Target at KeyCorp,"Reliance Steel & Aluminum (NYSE:RS) had its target price hoisted by analysts at KeyCorp from $175.00 to $180.00 in a research note issued on Wednesday, Price Targets.com reports. The firm presently has an &#8220;overweight&#8221; rating on the industrial products company&#8217;s stock. KeyCorp&#8217;s target price would indicate a potential upside of 9.82% from the company&#8217;s previous [&#8230;]",https://www.americanbankingnews.com/2022/01/19/reliance-steel-aluminum-nysers-given-new-180-00-price-target-at-keycorp.html,positive,0.8920748829841614
2022-01-19T13:01:21+00:00,Ramkrishna Forgings Q3 Review - New High Margin Territory To Aid Rerating: Reliance Securities,Ramkrishna Forgings Q3 Review - New High Margin Territory To Aid Rerating: Reliance Securities,https://www.bloombergquint.com/research-reports/ramkrishna-forgings-q3-review-new-high-margin-territory-to-aid-rerating-reliance-securities,neutral,0.7266351580619812
2022-01-19T13:01:00+00:00,Report says Australia-owned satellites are needed to watch this space,A group of experts is calling for Australia to produce its own network of satellites to reduce reliance on foreign space capacity.,https://www.smh.com.au/national/report-says-australia-owned-satellites-are-needed-to-watch-this-space-20220119-p59phq.html?ref=rss&utm_medium=rss&utm_source=rss_national,neutral,0.5022034049034119
2022-01-19T13:01:00+00:00,Report says Australia-owned satellites are needed to watch this space,A group of experts is calling for Australia to produce its own network of satellites to reduce reliance on foreign space capacity.,https://www.brisbanetimes.com.au/national/report-says-australia-owned-satellites-are-needed-to-watch-this-space-20220119-p59phq.html?ref=rss&utm_medium=rss&utm_source=rss_national,neutral,0.5022034049034119
2022-01-19T13:01:00+00:00,Report says Australia-owned satellites are needed to watch this space,A group of experts is calling for Australia to produce its own network of satellites to reduce reliance on foreign space capacity.,https://www.smh.com.au/national/report-says-australia-owned-satellites-are-needed-to-watch-this-space-20220119-p59phq.html?ref=rss&utm_medium=rss&utm_source=rss_feed,neutral,0.5022034049034119
2022-01-19T13:01:00+00:00,Report says Australia-owned satellites are needed to watch this space,A group of experts is calling for Australia to produce its own network of satellites to reduce reliance on foreign space capacity.,https://www.theage.com.au/national/report-says-australia-owned-satellites-are-needed-to-watch-this-space-20220119-p59phq.html?ref=rss&utm_medium=rss&utm_source=rss_feed,neutral,0.5022034049034119
2022-01-19T13:01:00+00:00,Report says Australia-owned satellites are needed to watch this space,A group of experts is calling for Australia to produce its own network of satellites to reduce reliance on foreign space capacity.,https://www.theage.com.au/national/report-says-australia-owned-satellites-are-needed-to-watch-this-space-20220119-p59phq.html?ref=rss&utm_medium=rss&utm_source=rss_national,neutral,0.5022034049034119
2022-01-19T13:01:00+00:00,Report says Australia-owned satellites are needed to watch this space,A group of experts is calling for Australia to produce its own network of satellites to reduce reliance on foreign space capacity.,https://www.watoday.com.au/national/report-says-australia-owned-satellites-are-needed-to-watch-this-space-20220119-p59phq.html?ref=rss&utm_medium=rss&utm_source=rss_national,neutral,0.5022034049034119
2022-01-19T13:01:00+00:00,Report says Australia-owned satellites are needed to watch this space,A group of experts is calling for Australia to produce its own network of satellites to reduce reliance on foreign space capacity.,https://www.watoday.com.au/national/report-says-australia-owned-satellites-are-needed-to-watch-this-space-20220119-p59phq.html?ref=rss&utm_medium=rss&utm_source=rss_feed,neutral,0.5022034049034119
2022-01-20T21:43:36+00:00,Volcan Compañía Minera A : Santander XXVI Latin American Conference January 2022,(marketscreener.com) Volcan Compa&ntilde;&iacute;a Minera Santander - XXVI Latin American Conference January2022 Disclaimer Some statements contained in this presentation or in documents referring to this presentation may contain inaccuracies. No reliance...https://www.marketscreener.com/quote/stock/VOLCAN-COMPA-A-MINERA-S-18643436/news/Volcan-Compa-a-Minera-A-Santander-XXVI-Latin-American-Conference-January-2022-37602804/?utm_medium=RSS&utm_content=20220120,https://www.marketscreener.com/quote/stock/VOLCAN-COMPA-A-MINERA-S-18643436/news/Volcan-Compa-a-Minera-A-Santander-XXVI-Latin-American-Conference-January-2022-37602804/?utm_medium=RSS&utm_content=20220120,neutral,0.8285191655158997
2022-01-20T20:41:22+00:00,‘It could happen again’: Journalist explains why Texas is woefully unprepared for another severe Arctic blast,"Eleven months have passed since Texas suffered a cold snap that inflicted freezing temperatures and widespread blackouts and caused some Texans to literally freeze to death in their homes. Looking back on that tragedy in a recent article for the Texas Monthly, journalist Russell Gold has a warning: “It could happen again” — and the next time, the suffering could be even worse. During the Texas freeze of February 2021, Fox News’ Tucker Carlson wrongly blamed green energy for the blackouts — saying, “It seems pretty clear that a reckless reliance on windmills is the cause of this...",https://www.alternet.org/2022/01/texas-cold/,negative,0.8521022200584412
2022-01-20T18:30:00+00:00,"New year, new opportunities for Victoria’s climate transition","In Victoria, transitioning from our reliance on brown coal to renewables would amount to an energy revolution. But it would not be the state’s first.",https://www.watoday.com.au/national/victoria/new-year-new-opportunities-for-victoria-s-climate-transition-20220116-p59ojn.html?ref=rss&utm_medium=rss&utm_source=rss_feed,neutral,0.5923769474029541
2022-01-20T18:30:00+00:00,"New year, new opportunities for Victoria’s climate transition","In Victoria, transitioning from our reliance on brown coal to renewables would amount to an energy revolution. But it would not be the state’s first.",https://www.theage.com.au/national/victoria/new-year-new-opportunities-for-victoria-s-climate-transition-20220116-p59ojn.html?ref=rss&utm_medium=rss&utm_source=rss_national,neutral,0.5923769474029541
2022-01-20T18:30:00+00:00,"New year, new opportunities for Victoria’s climate transition","In Victoria, transitioning from our reliance on brown coal to renewables would amount to an energy revolution. But it would not be the state’s first.",https://www.smh.com.au/national/victoria/new-year-new-opportunities-for-victoria-s-climate-transition-20220116-p59ojn.html?ref=rss&utm_medium=rss&utm_source=rss_feed,neutral,0.5923769474029541
2022-01-20T18:30:00+00:00,"New year, new opportunities for Victoria’s climate transition","In Victoria, transitioning from our reliance on brown coal to renewables would amount to an energy revolution. But it would not be the state’s first.",https://www.brisbanetimes.com.au/national/victoria/new-year-new-opportunities-for-victoria-s-climate-transition-20220116-p59ojn.html?ref=rss&utm_medium=rss&utm_source=rss_national,neutral,0.5923769474029541
2022-01-20T18:30:00+00:00,"New year, new opportunities for Victoria’s climate transition","In Victoria, transitioning from our reliance on brown coal to renewables would amount to an energy revolution. But it would not be the state’s first.",https://www.theage.com.au/national/victoria/new-year-new-opportunities-for-victoria-s-climate-transition-20220116-p59ojn.html?ref=rss&utm_medium=rss&utm_source=rss_feed,neutral,0.5923769474029541
2022-01-20T18:30:00+00:00,"New year, new opportunities for Victoria’s climate transition","In Victoria, transitioning from our reliance on brown coal to renewables would amount to an energy revolution. But it would not be the state’s first.",https://www.brisbanetimes.com.au/national/victoria/new-year-new-opportunities-for-victoria-s-climate-transition-20220116-p59ojn.html?ref=rss&utm_medium=rss&utm_source=rss_feed,neutral,0.5923769474029541
2022-01-20T15:10:50+00:00,Bokf Na Invests $3.23 Million in Reliance Steel & Aluminum Co. (NYSE:RS),"Bokf Na acquired a new position in Reliance Steel & Aluminum Co. (NYSE:RS) during the third quarter, according to the company in its most recent disclosure with the Securities and Exchange Commission. The fund acquired 22,695 shares of the industrial products company&#8217;s stock, valued at approximately $3,233,000. Several other institutional investors have also recently modified [&#8230;]",https://www.americanbankingnews.com/2022/01/20/bokf-na-invests-3-23-million-in-reliance-steel-aluminum-co-nysers.html,neutral,0.8716070055961609
2022-01-20T13:41:12+00:00,"Emperor International : US$250,000,000 4.5% Notes Due September 2023 - Purchase and Cancellation of Part of the Notes","(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or...https://www.marketscreener.com/quote/stock/EMPEROR-INTERNATIONAL-HOL-1412753/news/Emperor-International-US-250-000-000-4-5-Notes-Due-September-2023-Purchase-and-Cancellation-of-37597328/?utm_medium=RSS&utm_content=20220120",https://www.marketscreener.com/quote/stock/EMPEROR-INTERNATIONAL-HOL-1412753/news/Emperor-International-US-250-000-000-4-5-Notes-Due-September-2023-Purchase-and-Cancellation-of-37597328/?utm_medium=RSS&utm_content=20220120,neutral,0.8545659780502319
2022-01-21T19:33:13+00:00,Reliance Industries : Monitoring Agency Report,"(marketscreener.com) January 21, 2022 BSE Limited National Stock Exchange of India Limited...https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/Reliance-Industries-Monitoring-Agency-Report-37611592/?utm_medium=RSS&utm_content=20220121",https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/Reliance-Industries-Monitoring-Agency-Report-37611592/?utm_medium=RSS&utm_content=20220121,neutral,0.9334776401519777
2022-01-21T19:33:10+00:00,Reliance Industries : Press Release (Revised),"(marketscreener.com) January 21, 2022 BSE Limited National Stock Exchange of India Limited ...https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/Reliance-Industries-Press-Release-Revised-37611590/?utm_medium=RSS&utm_content=20220121",https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/Reliance-Industries-Press-Release-Revised-37611590/?utm_medium=RSS&utm_content=20220121,neutral,0.9078989028930664
2022-01-21T17:01:03+00:00,Bee Mobile Joins the Nodle / Polkadot IoT Alliance as a Strategic Network Developer,"(marketscreener.com) Today, Nodle announced that:This press release features multimedia. View the full release here: https://www.businesswire.com/news/home/20220121005048/en/Bee Mobile will leverage the Nodle Network to locate and connect Bluetooth-enabled vehicles, reducing reliance on expensive and power-consuming 4G connectivity. WhatBee Mobile is joining the...https://www.marketscreener.com/news/latest/Bee-Mobile-Joins-the-Nodle-Polkadot-IoT-Alliance-as-a-Strategic-Network-Developer--37610912/?utm_medium=RSS&utm_content=20220121",https://www.marketscreener.com/news/latest/Bee-Mobile-Joins-the-Nodle-Polkadot-IoT-Alliance-as-a-Strategic-Network-Developer--37610912/?utm_medium=RSS&utm_content=20220121,neutral,0.836785078048706
2022-01-21T16:55:40+00:00,"Footfall recovery, festive demand boost Reliance Retail&#039;s Q3 biz to record levels","Highest-ever store sales, higher ticket sizes and doubling of e-comm orders lifted RIL's retail arm's revenue & EBITDA to unprecedented levels.",https://www.businesstoday.in/latest/corporate/story/footfall-recovery-festive-demand-boost-reliance-retails-q3-biz-to-record-levels-319954-2022-01-21?utm_source=rssfeed,positive,0.9564231634140016
2022-01-21T16:55:38+00:00,Reliance Jio adds 10.2 million customers in Dec quarter,"Jio maintained its top position in the 4G speed chart with a 22.0 Mbps average download speed in December 2021, according to data published by TRAI.",https://www.businesstoday.in/industry/telecom/story/reliance-jio-adds-102-million-customers-in-dec-quarter-319953-2022-01-21?utm_source=rssfeed,positive,0.9384502172470092
2022-01-21T16:33:07+00:00,"Reliance Industries : 2021 - 2022 Financial Presentation - Q3 Results 21, January | 2022",(marketscreener.com) 3Q FY22 Financial Results Presentation 21 January 2022 1 Forward Looking Statement This presentation contains forward-looking statements which may be identified by their use...https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/Reliance-Industries-2021-2022-Financial-Presentation-Q3-Results-21-January-2022-37610741/?utm_medium=RSS&utm_content=20220121,https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/Reliance-Industries-2021-2022-Financial-Presentation-Q3-Results-21-January-2022-37610741/?utm_medium=RSS&utm_content=20220121,neutral,0.9309799075126648
2022-01-21T16:20:44+00:00,Intel Building $20B Ohio Chip Facility Amid Global Shortage,"Intel will invest $20 billion in a new computer chip facility in Ohio amid a global shortage of microprocessors used in everything from phones and cars to video games. After years of heavy reliance on Asia for the production of computer chips, vulnerability to shortages of the crucial components was exposed in the U.S. and Europe as they began to emerge economically from the pandemic. The U.S. share of the worldwide chip manufacturing market has declined from 37% in 1990 to 12% today, according to the Semiconductor Industry Association, and shortages have become a potential risk. Two chip...",https://www.theyeshivaworld.com/news/general/2053192/intel-building-20b-ohio-chip-facility-amid-global-shortage.html,negative,0.9692755937576294
2022-01-21T16:20:44+00:00,Intel Building $20B Ohio Chip Facility Amid Global Shortage,"Intel will invest $20 billion in a new computer chip facility in Ohio amid a global shortage of microprocessors used in everything from phones and cars to video games. After years of heavy reliance on Asia for the production of computer chips, vulnerability to shortages of the crucial components was exposed in the U.S. and Europe as they began to emerge economically from the pandemic. The U.S. share of the worldwide chip manufacturing market has declined from 37% in 1990 to 12% today, according to the Semiconductor Industry Association, and shortages have become a potential risk. Two chip...",https://www.theyeshivaworld.com/news/headlines-breaking-stories/2053192/intel-building-20b-ohio-chip-facility-amid-global-shortage.html,negative,0.9692755937576294
2022-01-21T16:10:00+00:00,Reliance Industries posts record profits for Dec ’21 quarter,"Mumbai: Reliance Industries Limited reported record financial performance for the quarter ended 31st December 2021 with all its businesses posting robust growth. The company reported its highest ever consolidated net profit of ₹20,539 croreand EBITDA of₹33,886 crore, with the revenues touching all time high of ₹209,823 crore. While the O2C and E&P businesses were the [&#8230;]",https://orissadiary.com/reliance-industries-posts-record-profits-for-dec-21-quarter/,positive,0.945602297782898
2022-01-21T16:05:09+00:00,"Reliance Retail Q3 net profit jumps 23.4% to Rs 2,259 cr","Reliance Retail consolidated gross revenue for the quarter was up 52.5 per cent Y-o-Y at Rs 57,714 for Q3 of FY22.",https://www.businesstoday.in/latest/corporate/story/reliance-retail-q3-net-profit-jumps-234-to-rs-2259-cr-319949-2022-01-21?utm_source=rssfeed,positive,0.9509047865867616
2022-01-22T16:46:42+00:00,"Pearl River Capital LLC Sells 2,450 Shares of Reliance Steel &#038; Aluminum Co. (NYSE:RS)","Pearl River Capital LLC Sells 2,450 Shares of Reliance Steel &#038; Aluminum Co. (NYSE:RS)",https://www.americanbankingnews.com/2022/01/22/pearl-river-capital-llc-sells-2450-shares-of-reliance-steel-aluminum-co-nysers.html,neutral,0.9392048716545104
2022-01-22T16:34:51+00:00,Reliance Jio Q3 Review - A Tad Soft: Dolat Capital,Reliance Jio Q3 Review - A Tad Soft: Dolat Capital,https://www.bloombergquint.com/research-reports/reliance-jio-q3-review-a-tad-soft-dolat-capital,neutral,0.6054373383522034
